"Type","Flight.Type","Day","AverageDelay","TotalFlight"
"Arrival","Domestic","2016-07-03",2.11,1369
"Arrival","Domestic","2016-07-04",1.54,1650
"Arrival","Domestic","2016-07-05",1.3,1597
"Arrival","Domestic","2016-07-06",5.28,1621
"Arrival","Domestic","2016-07-07",1.95,1681
"Arrival","Domestic","2016-07-08",0.96,1687
"Arrival","Domestic","2016-07-09",3.41,1332
"Arrival","Domestic","2016-07-10",0.85,1385
"Arrival","Domestic","2016-07-11",3.96,1729
"Arrival","Domestic","2016-07-12",2.43,1605
"Arrival","Domestic","2016-07-13",-0.46,1610
"Arrival","Domestic","2016-07-14",2.99,1630
"Arrival","Domestic","2016-07-15",3.45,1705
"Arrival","Domestic","2016-07-16",7.77,1315
"Arrival","Domestic","2016-07-17",1.3,1379
"Arrival","Domestic","2016-07-18",2.91,1700
"Arrival","Domestic","2016-07-19",-0.05,1600
"Arrival","Domestic","2016-07-20",-0.2,1589
"Arrival","Domestic","2016-07-21",0.63,1679
"Arrival","Domestic","2016-07-22",0.69,1709
"Arrival","Domestic","2016-07-23",6.72,1319
"Arrival","Domestic","2016-07-24",0.67,1391
"Arrival","Domestic","2016-07-25",-0.94,1691
"Arrival","Domestic","2016-07-26",-0.72,1604
"Arrival","Domestic","2016-07-27",-1.13,1620
"Arrival","Domestic","2016-07-28",-1.16,1627
"Arrival","Domestic","2016-07-29",0.79,1706
"Arrival","Domestic","2016-07-30",-1.47,1303
"Arrival","Domestic","2016-07-31",-0.43,1373
"Arrival","Domestic","2016-08-01",0.1,1730
"Arrival","Domestic","2016-08-02",-0.58,1614
"Arrival","Domestic","2016-08-03",0.49,1609
"Arrival","Domestic","2016-08-04",1.22,1694
"Arrival","Domestic","2016-08-05",0.23,1735
"Arrival","Domestic","2016-08-06",-1.26,1293
"Arrival","Domestic","2016-08-07",-0.9,1393
"Arrival","Domestic","2016-08-08",0.23,1665
"Arrival","Domestic","2016-08-09",-0.36,1561
"Arrival","Domestic","2016-08-10",-0.21,1569
"Arrival","Domestic","2016-08-11",0.22,1638
"Arrival","Domestic","2016-08-12",4.07,1678
"Arrival","Domestic","2016-08-13",-0.58,1259
"Arrival","Domestic","2016-08-14",-1.31,1316
"Arrival","Domestic","2016-08-15",10.02,1658
"Arrival","Domestic","2016-08-16",1.85,1564
"Arrival","Domestic","2016-08-17",0.64,1564
"Arrival","Domestic","2016-08-18",-1.93,1648
"Arrival","Domestic","2016-08-19",1.39,1708
"Arrival","Domestic","2016-08-20",0.79,1270
"Arrival","Domestic","2016-08-21",6.71,1335
"Arrival","Domestic","2016-08-22",7.52,1786
"Arrival","Domestic","2016-08-23",-1.01,1542
"Arrival","Domestic","2016-08-24",-1.72,1615
"Arrival","Domestic","2016-08-25",-1.65,1662
"Arrival","Domestic","2016-08-26",2.7,1713
"Arrival","Domestic","2016-08-27",0,1299
"Arrival","Domestic","2016-08-28",-1.49,1370
"Arrival","Domestic","2016-08-29",-0.16,1743
"Arrival","Domestic","2016-08-30",-0.19,1564
"Arrival","Domestic","2016-08-31",3.46,1599
"Arrival","Domestic","2016-09-01",7.93,1667
"Arrival","Domestic","2016-09-02",1.52,1741
"Arrival","Domestic","2016-09-03",-0.96,1305
"Arrival","Domestic","2016-09-04",-0.92,1387
"Arrival","Domestic","2016-09-05",0.61,1654
"Arrival","Domestic","2016-09-06",2.2,1559
"Arrival","Domestic","2016-09-07",-1.5,1188
"Arrival","Domestic","2016-09-08",-1.32,1628
"Arrival","Domestic","2016-09-09",-1.44,1729
"Arrival","Domestic","2016-09-10",3.26,1303
"Arrival","Domestic","2016-09-11",0.2,1408
"Arrival","Domestic","2016-09-12",4.99,1803
"Arrival","Domestic","2016-09-13",0.1,1670
"Arrival","Domestic","2016-09-14",2.16,1703
"Arrival","Domestic","2016-09-15",0.81,1735
"Arrival","Domestic","2016-09-16",1.88,1816
"Arrival","Domestic","2016-09-17",-2.03,1307
"Arrival","Domestic","2016-09-18",3.94,1426
"Arrival","Domestic","2016-09-19",3.29,1791
"Arrival","Domestic","2016-09-20",-0.29,1686
"Arrival","Domestic","2016-09-21",-2.17,1727
"Arrival","Domestic","2016-09-22",-1.61,1746
"Arrival","Domestic","2016-09-23",-0.41,1784
"Arrival","Domestic","2016-09-24",-1.47,1303
"Arrival","Domestic","2016-09-25",4.1,1396
"Arrival","Domestic","2016-09-26",-0.51,1799
"Arrival","Domestic","2016-09-27",-2.25,1675
"Arrival","Domestic","2016-09-28",-1.82,1698
"Arrival","Domestic","2016-09-29",-0.58,1717
"Arrival","Domestic","2016-09-30",2.56,1770
"Arrival","Domestic","2016-10-01",-0.46,1310
"Arrival","Domestic","2016-10-02",-1.87,1406
"Arrival","Domestic","2016-10-03",1.13,1756
"Arrival","Domestic","2016-10-04",4.3,1632
"Arrival","Domestic","2016-10-05",1.53,1703
"Arrival","Domestic","2016-10-06",6.36,1754
"Arrival","Domestic","2016-10-07",2.28,1786
"Arrival","Domestic","2016-10-08",-0.66,1313
"Arrival","Domestic","2016-10-09",-1.24,1425
"Arrival","Domestic","2016-10-10",-0.98,1667
"Arrival","Domestic","2016-10-11",-0.22,1554
"Arrival","Domestic","2016-10-12",-0.7,1189
"Arrival","Domestic","2016-10-13",1.6,1585
"Arrival","Domestic","2016-10-14",0.52,1667
"Arrival","Domestic","2016-10-15",1.53,1305
"Arrival","Domestic","2016-10-16",4.87,1406
"Arrival","Domestic","2016-10-17",8,1790
"Arrival","Domestic","2016-10-18",2.67,1671
"Arrival","Domestic","2016-10-19",2.99,1684
"Arrival","Domestic","2016-10-20",9.06,1743
"Arrival","Domestic","2016-10-21",7.93,1750
"Arrival","Domestic","2016-10-22",3.49,1340
"Arrival","Domestic","2016-10-23",-0.16,1441
"Arrival","Domestic","2016-10-24",3.55,1768
"Arrival","Domestic","2016-10-25",2.06,1653
"Arrival","Domestic","2016-10-26",0.15,1658
"Arrival","Domestic","2016-10-27",8.97,1736
"Arrival","Domestic","2016-10-28",4.75,1776
"Arrival","Domestic","2016-10-29",2.58,1337
"Arrival","Domestic","2016-10-30",-0.44,1414
"Arrival","Domestic","2016-10-31",1.37,1796
"Arrival","Domestic","2016-11-01",0.43,1626
"Arrival","Domestic","2016-11-02",0.28,1456
"Arrival","Domestic","2016-11-03",3.15,1674
"Arrival","Domestic","2016-11-04",0.27,1748
"Arrival","Domestic","2016-11-05",0.11,1324
"Arrival","Domestic","2016-11-06",2.6,1442
"Arrival","Domestic","2016-11-07",2.51,1831
"Arrival","Domestic","2016-11-08",1.73,1690
"Arrival","Domestic","2016-11-09",10.1,1630
"Arrival","Domestic","2016-11-10",15.83,1736
"Arrival","Domestic","2016-11-11",13.54,1784
"Arrival","Domestic","2016-11-12",10.46,1271
"Arrival","Domestic","2016-11-13",-0.87,1098
"Arrival","Domestic","2016-11-14",1.75,1315
"Arrival","Domestic","2016-11-15",5.99,1630
"Arrival","Domestic","2016-11-16",7.21,1719
"Arrival","Domestic","2016-11-17",4.46,1690
"Arrival","Domestic","2016-11-18",14.7,1754
"Arrival","Domestic","2016-11-19",5.21,1327
"Arrival","Domestic","2016-11-20",-0.13,1418
"Arrival","Domestic","2016-11-21",3.74,1784
"Arrival","Domestic","2016-11-22",0.92,1651
"Arrival","Domestic","2016-11-23",6.24,1684
"Arrival","Domestic","2016-11-24",2.44,1684
"Arrival","Domestic","2016-11-25",2.06,1759
"Arrival","Domestic","2016-11-26",-0.08,1313
"Arrival","Domestic","2016-11-27",2.59,1402
"Arrival","Domestic","2016-11-28",1.85,1765
"Arrival","Domestic","2016-11-29",2.55,1626
"Arrival","Domestic","2016-11-30",3.65,1645
"Arrival","Domestic","2016-12-01",2,1710
"Arrival","Domestic","2016-12-02",2.46,1761
"Arrival","Domestic","2016-12-03",3.57,1304
"Arrival","Domestic","2016-12-04",4.57,1390
"Arrival","Domestic","2016-12-05",8.19,1754
"Arrival","Domestic","2016-12-06",8.5,1631
"Arrival","Domestic","2016-12-07",6.38,1629
"Arrival","Domestic","2016-12-08",4.16,1696
"Arrival","Domestic","2016-12-09",3.97,1695
"Arrival","Domestic","2016-12-10",6.88,1260
"Arrival","Domestic","2016-12-11",5.14,1407
"Arrival","Domestic","2016-12-12",13.63,1739
"Arrival","Domestic","2016-12-13",14.23,1652
"Arrival","Domestic","2016-12-14",10.98,1670
"Arrival","Domestic","2016-12-15",11.68,1706
"Arrival","Domestic","2016-12-16",8.52,1749
"Arrival","Domestic","2016-12-17",4.1,1319
"Arrival","Domestic","2016-12-18",7.32,1400
"Arrival","Domestic","2016-12-19",7.91,1744
"Arrival","Domestic","2016-12-20",10.62,1670
"Arrival","Domestic","2016-12-21",9.75,1664
"Arrival","Domestic","2016-12-22",6.9,1696
"Arrival","Domestic","2016-12-23",8.76,1774
"Arrival","Domestic","2016-12-24",3.81,1230
"Arrival","Domestic","2016-12-25",0.25,1307
"Arrival","Domestic","2016-12-26",5.72,1674
"Arrival","Domestic","2016-12-27",3.49,1556
"Arrival","Domestic","2016-12-28",4.79,1558
"Arrival","Domestic","2016-12-29",3.6,1615
"Arrival","Domestic","2016-12-30",3.03,1676
"Arrival","Domestic","2016-12-31",-0.78,1227
"Arrival","Domestic","2017-01-01",1.59,1280
"Arrival","Domestic","2017-01-02",5.16,1717
"Arrival","Domestic","2017-01-03",3.5,1602
"Arrival","Domestic","2017-01-04",2.34,1601
"Arrival","Domestic","2017-01-05",3.53,1627
"Arrival","Domestic","2017-01-06",1.45,1730
"Arrival","Domestic","2017-01-07",1.67,1331
"Arrival","Domestic","2017-01-08",1.48,1430
"Arrival","Domestic","2017-01-09",5.75,1769
"Arrival","Domestic","2017-01-10",7.18,1670
"Arrival","Domestic","2017-01-11",8.01,1663
"Arrival","Domestic","2017-01-12",3.09,1704
"Arrival","Domestic","2017-01-13",1.72,1807
"Arrival","Domestic","2017-01-14",1.32,1344
"Arrival","Domestic","2017-01-15",3.11,1435
"Arrival","Domestic","2017-01-16",4.97,1751
"Arrival","Domestic","2017-01-17",7.17,1666
"Arrival","Domestic","2017-01-18",6.67,1675
"Arrival","Domestic","2017-01-19",7.02,1731
"Arrival","Domestic","2017-01-20",8.52,1755
"Arrival","Domestic","2017-01-21",1.41,1354
"Arrival","Domestic","2017-01-22",0.61,1428
"Arrival","Domestic","2017-01-23",7.64,1778
"Arrival","Domestic","2017-01-24",5.74,1694
"Arrival","Domestic","2017-01-25",5.22,1628
"Arrival","Domestic","2017-01-26",8.87,1702
"Arrival","Domestic","2017-01-27",6.08,1765
"Arrival","Domestic","2017-01-28",3.63,1336
"Arrival","Domestic","2017-01-29",0.66,1398
"Arrival","Domestic","2017-01-30",4.05,1748
"Arrival","Domestic","2017-01-31",3.08,1668
"Arrival","Domestic","2017-02-01",5.21,1642
"Arrival","Domestic","2017-02-02",4.02,1713
"Arrival","Domestic","2017-02-03",1.75,1763
"Arrival","Domestic","2017-02-04",1.55,1305
"Arrival","Domestic","2017-02-05",1.32,1422
"Arrival","Domestic","2017-02-06",8.88,1757
"Arrival","Domestic","2017-02-07",7.62,1638
"Arrival","Domestic","2017-02-08",-0.21,1650
"Arrival","Domestic","2017-02-09",0.45,1744
"Arrival","Domestic","2017-02-10",3.9,1853
"Arrival","Domestic","2017-02-11",0.46,1324
"Arrival","Domestic","2017-02-12",-0.33,1430
"Arrival","Domestic","2017-02-13",1.47,1747
"Arrival","Domestic","2017-02-14",2.21,1684
"Arrival","Domestic","2017-02-15",0.51,1642
"Arrival","Domestic","2017-02-16",3.21,1699
"Arrival","Domestic","2017-02-17",4.7,1778
"Arrival","Domestic","2017-02-18",-0.5,1325
"Arrival","Domestic","2017-02-19",-0.22,1420
"Arrival","Domestic","2017-02-20",0.86,1761
"Arrival","Domestic","2017-02-21",-0.79,1689
"Arrival","Domestic","2017-02-22",9.36,1635
"Arrival","Domestic","2017-02-23",8.28,1692
"Arrival","Domestic","2017-02-24",13.69,1716
"Arrival","Domestic","2017-02-25",13.17,1217
"Arrival","Domestic","2017-02-26",-1.68,886
"Arrival","Domestic","2017-02-27",-2.16,1065
"Arrival","Domestic","2017-02-28",-0.76,1256
"Arrival","Domestic","2017-03-01",0.49,1642
"Arrival","Domestic","2017-03-02",4.01,1599
"Arrival","Domestic","2017-03-03",2.32,1675
"Arrival","Domestic","2017-03-04",-0.51,1308
"Arrival","Domestic","2017-03-05",4.31,1434
"Arrival","Domestic","2017-03-06",5.61,1756
"Arrival","Domestic","2017-03-07",2.79,1593
"Arrival","Domestic","2017-03-08",1.95,1617
"Arrival","Domestic","2017-03-09",3.79,1648
"Arrival","Domestic","2017-03-10",5.01,1752
"Arrival","Domestic","2017-03-11",0.74,1311
"Arrival","Domestic","2017-03-12",1.28,1435
"Arrival","Domestic","2017-03-13",0.42,1775
"Arrival","Domestic","2017-03-14",1.77,1652
"Arrival","Domestic","2017-03-15",0.32,1636
"Arrival","Domestic","2017-03-16",1.88,1701
"Arrival","Domestic","2017-03-17",5.63,1765
"Arrival","Domestic","2017-03-18",1.62,1299
"Arrival","Domestic","2017-03-19",0.36,1420
"Arrival","Domestic","2017-03-20",0.2,1751
"Arrival","Domestic","2017-03-21",-1.89,1654
"Arrival","Domestic","2017-03-22",0.49,1630
"Arrival","Domestic","2017-03-23",1.02,1702
"Arrival","Domestic","2017-03-24",1.44,1781
"Arrival","Domestic","2017-03-25",0.42,1290
"Arrival","Domestic","2017-03-26",-1.6,1395
"Arrival","Domestic","2017-03-27",0.62,1765
"Arrival","Domestic","2017-03-28",1.08,1695
"Arrival","Domestic","2017-03-29",0.32,1693
"Arrival","Domestic","2017-03-30",-0.41,1718
"Arrival","Domestic","2017-03-31",3.22,1778
"Arrival","Domestic","2017-04-01",2.21,1239
"Arrival","Domestic","2017-04-02",1.03,1373
"Arrival","Domestic","2017-04-03",1.29,1763
"Arrival","Domestic","2017-04-04",-0.86,1674
"Arrival","Domestic","2017-04-05",0.9,1647
"Arrival","Domestic","2017-04-06",8.98,1705
"Arrival","Domestic","2017-04-07",4.43,1715
"Arrival","Domestic","2017-04-08",0.3,1217
"Arrival","Domestic","2017-04-09",-0.87,1368
"Arrival","Domestic","2017-04-10",0.38,1762
"Arrival","Domestic","2017-04-11",0.87,1663
"Arrival","Domestic","2017-04-12",2.94,1643
"Arrival","Domestic","2017-04-13",4.9,1703
"Arrival","Domestic","2017-04-14",-1.39,1404
"Arrival","Domestic","2017-04-15",-3.98,982
"Arrival","Domestic","2017-04-16",1.87,1302
"Arrival","Domestic","2017-04-17",5.75,1678
"Arrival","Domestic","2017-04-18",0.82,1603
"Arrival","Domestic","2017-04-19",0.24,1564
"Arrival","Domestic","2017-04-20",1.77,1693
"Arrival","Domestic","2017-04-21",0.51,1417
"Arrival","Domestic","2017-04-22",-0.64,968
"Arrival","Domestic","2017-04-23",-0.03,1312
"Arrival","Domestic","2017-04-24",1.47,1762
"Arrival","Domestic","2017-04-25",1.11,1565
"Arrival","Domestic","2017-04-26",7.41,1548
"Arrival","Domestic","2017-04-27",10.58,1650
"Arrival","Domestic","2017-04-28",10.97,1720
"Arrival","Domestic","2017-04-29",5.04,1149
"Arrival","Domestic","2017-04-30",-2.58,1021
"Arrival","Domestic","2017-05-01",-0.32,1657
"Arrival","Domestic","2017-05-02",1.22,1666
"Arrival","Domestic","2017-05-03",1.37,1669
"Arrival","Domestic","2017-05-04",1.46,1678
"Arrival","Domestic","2017-05-05",9.46,1693
"Arrival","Domestic","2017-05-06",7.19,1218
"Arrival","Domestic","2017-05-07",-1.1,1354
"Arrival","Domestic","2017-05-08",1.98,1664
"Arrival","Domestic","2017-05-09",6.05,1494
"Arrival","Domestic","2017-05-10",0.38,1545
"Arrival","Domestic","2017-05-11",1.46,1597
"Arrival","Domestic","2017-05-12",3.03,1689
"Arrival","Domestic","2017-05-13",-0.05,1183
"Arrival","Domestic","2017-05-14",4.69,1321
"Arrival","Domestic","2017-05-15",3.44,1679
"Arrival","Domestic","2017-05-16",1.17,1562
"Arrival","Domestic","2017-05-17",0.7,1520
"Arrival","Domestic","2017-05-18",2.95,1599
"Arrival","Domestic","2017-05-19",17.31,1670
"Arrival","Domestic","2017-05-20",4.28,1172
"Arrival","Domestic","2017-05-21",5.68,1304
"Arrival","Domestic","2017-05-22",8.62,1674
"Arrival","Domestic","2017-05-23",0.39,1531
"Arrival","Domestic","2017-05-24",-0.47,1520
"Arrival","Domestic","2017-05-25",3.96,1607
"Arrival","Domestic","2017-05-26",4.13,1677
"Arrival","Domestic","2017-05-27",-0.84,1191
"Arrival","Domestic","2017-05-28",4.02,1239
"Arrival","Domestic","2017-05-29",5.71,1604
"Arrival","Domestic","2017-05-30",1.93,1499
"Arrival","Domestic","2017-05-31",3.42,1466
"Arrival","Domestic","2017-06-01",4.89,1602
"Arrival","Domestic","2017-06-02",5.29,1647
"Arrival","Domestic","2017-06-03",-0.89,1220
"Arrival","Domestic","2017-06-04",-0.37,1340
"Arrival","Domestic","2017-06-05",4.78,1603
"Arrival","Domestic","2017-06-06",1.51,1513
"Arrival","Domestic","2017-06-07",4.64,1523
"Arrival","Domestic","2017-06-08",5.3,1591
"Arrival","Domestic","2017-06-09",8.06,1646
"Arrival","Domestic","2017-06-10",1.78,1225
"Arrival","Domestic","2017-06-11",2.31,1318
"Arrival","Domestic","2017-06-12",2.09,1636
"Arrival","Domestic","2017-06-13",2.04,1533
"Arrival","Domestic","2017-06-14",1.55,1544
"Arrival","Domestic","2017-06-15",4.45,1424
"Arrival","Domestic","2017-06-16",-0.37,1101
"Arrival","Domestic","2017-06-17",-1.34,981
"Arrival","Domestic","2017-06-18",1.93,1290
"Arrival","Domestic","2017-06-19",3.39,1595
"Arrival","Domestic","2017-06-20",0.64,1499
"Arrival","Domestic","2017-06-21",0.78,1489
"Arrival","Domestic","2017-06-22",2.13,1578
"Arrival","Domestic","2017-06-23",0.08,1707
"Arrival","Domestic","2017-06-24",-0.44,1236
"Arrival","Domestic","2017-06-25",-1.48,1355
"Arrival","Domestic","2017-06-26",1.21,1715
"Arrival","Domestic","2017-06-27",1.37,1606
"Arrival","Domestic","2017-06-28",2.53,1580
"Arrival","Domestic","2017-06-29",6.9,1630
"Arrival","Domestic","2017-06-30",3.23,1688
"Arrival","Domestic","2017-07-01",5.85,1211
"Arrival","Domestic","2017-07-02",2.19,1338
"Arrival","Domestic","2017-07-03",3.39,1641
"Arrival","Domestic","2017-07-04",3.35,1557
"Arrival","Domestic","2017-07-05",0.25,1536
"Arrival","Domestic","2017-07-06",3.96,1603
"Arrival","Domestic","2017-07-07",2.07,1649
"Arrival","Domestic","2017-07-08",2.23,1215
"Arrival","Domestic","2017-07-09",1.3,1302
"Arrival","Domestic","2017-07-10",4.35,1649
"Arrival","Domestic","2017-07-11",3.38,1542
"Arrival","Domestic","2017-07-12",2.88,1544
"Arrival","Domestic","2017-07-13",4.97,1597
"Arrival","Domestic","2017-07-14",7.62,1632
"Arrival","Domestic","2017-07-15",1.95,1231
"Arrival","Domestic","2017-07-16",2.98,1306
"Arrival","Domestic","2017-07-17",4.68,1625
"Arrival","Domestic","2017-07-18",6.49,1567
"Arrival","Domestic","2017-07-19",9.09,1534
"Arrival","Domestic","2017-07-20",6.12,1592
"Arrival","Domestic","2017-07-21",10.99,1603
"Arrival","Domestic","2017-07-22",5.35,1234
"Arrival","Domestic","2017-07-23",0.81,1369
"Arrival","Domestic","2017-07-24",2.74,1649
"Arrival","Domestic","2017-07-25",7.24,1557
"Arrival","Domestic","2017-07-26",1.88,1566
"Arrival","Domestic","2017-07-27",4.75,1603
"Arrival","Domestic","2017-07-28",6.97,1657
"Arrival","Domestic","2017-07-29",1.25,1236
"Arrival","Domestic","2017-07-30",2.99,1349
"Arrival","Domestic","2017-07-31",2.53,1712
"Arrival","Domestic","2017-08-01",1.36,78
"Arrival","International","2015-01-01",1.09,230
"Arrival","International","2015-01-02",2.77,362
"Arrival","International","2015-01-03",7.02,366
"Arrival","International","2015-01-04",7.42,357
"Arrival","International","2015-01-05",6.08,362
"Arrival","International","2015-01-06",6.49,346
"Arrival","International","2015-01-07",8.42,335
"Arrival","International","2015-01-08",10.52,356
"Arrival","International","2015-01-09",3.52,370
"Arrival","International","2015-01-10",4.57,370
"Arrival","International","2015-01-11",5.38,360
"Arrival","International","2015-01-12",7.01,364
"Arrival","International","2015-01-13",4.06,345
"Arrival","International","2015-01-14",4.96,348
"Arrival","International","2015-01-15",3.95,354
"Arrival","International","2015-01-16",3.06,374
"Arrival","International","2015-01-17",2.01,369
"Arrival","International","2015-01-18",2.18,363
"Arrival","International","2015-01-19",2.86,364
"Arrival","International","2015-01-20",1.13,348
"Arrival","International","2015-01-21",2.15,350
"Arrival","International","2015-01-22",-0.68,356
"Arrival","International","2015-01-23",2.09,371
"Arrival","International","2015-01-24",2.77,374
"Arrival","International","2015-01-25",0.32,365
"Arrival","International","2015-01-26",1.54,364
"Arrival","International","2015-01-27",1.95,332
"Arrival","International","2015-01-28",4.75,340
"Arrival","International","2015-01-29",3.33,351
"Arrival","International","2015-01-30",4.61,364
"Arrival","International","2015-01-31",4.59,371
"Arrival","International","2015-02-01",5.1,370
"Arrival","International","2015-02-02",9.85,363
"Arrival","International","2015-02-03",9.02,336
"Arrival","International","2015-02-04",9.01,348
"Arrival","International","2015-02-05",4.83,344
"Arrival","International","2015-02-06",3.85,361
"Arrival","International","2015-02-07",3.71,371
"Arrival","International","2015-02-08",4.97,376
"Arrival","International","2015-02-09",1.89,363
"Arrival","International","2015-02-10",6.72,348
"Arrival","International","2015-02-11",3.79,360
"Arrival","International","2015-02-12",2.13,365
"Arrival","International","2015-02-13",4.55,369
"Arrival","International","2015-02-14",1.67,371
"Arrival","International","2015-02-15",3.39,359
"Arrival","International","2015-02-16",9.22,363
"Arrival","International","2015-02-17",3.63,342
"Arrival","International","2015-02-18",2.43,345
"Arrival","International","2015-02-19",2.14,348
"Arrival","International","2015-02-20",1.8,369
"Arrival","International","2015-02-21",3.34,367
"Arrival","International","2015-02-22",-3.48,346
"Arrival","International","2015-02-23",2.96,357
"Arrival","International","2015-02-24",2.51,338
"Arrival","International","2015-02-25",-1.59,343
"Arrival","International","2015-02-26",1.5,343
"Arrival","International","2015-02-27",2.71,368
"Arrival","International","2015-02-28",2.65,362
"Arrival","International","2015-03-01",-0.77,364
"Arrival","International","2015-03-02",3.59,342
"Arrival","International","2015-03-03",9.14,322
"Arrival","International","2015-03-04",6.62,334
"Arrival","International","2015-03-05",4.45,325
"Arrival","International","2015-03-06",6.34,341
"Arrival","International","2015-03-07",7.64,345
"Arrival","International","2015-03-08",-1.64,336
"Arrival","International","2015-03-09",-0.38,338
